0.432168,0.399748,0.251983,0.253914,2.306534,0.080613,2.281255,1.508548,0.418698,4.722707,4.285966,2.359528,1.556846,0.264738,0.189064,0.096882,-258.553558,90.786217,-1059.416992,-270.146942,91.018074,-1062.159790,-270.371796,48.016094,-1053.038818,-272.779388,5.086963,-1057.649414,-247.148621,90.347046,-1056.489624,-244.291656,46.965172,-1049.332031,-247.032974,5.158195,-1057.785034,-258.328003,99.801842,-1059.092407,-257.742310,119.663864,-1058.236450,-257.212250,133.762222,-1057.535278,-256.057037,154.802490,-1056.127563,-255.748978,160.787170,-1055.841797,-255.446808,166.778137,-1055.723877,-259.670898,148.647964,-1056.898926,-277.976776,147.634445,-1057.203735,-292.483643,123.608490,-1057.650146,-280.579376,129.496979,-1032.976562,-253.259277,148.252258,-1056.264038,-235.117004,146.255951,-1055.222290,-221.894440,121.767586,-1052.126099,-248.582794,123.594086,-1060.339966,-258.551636,90.787544,-1059.420044,-11.833781,-0.132023,-1.386163,-0.128355,-43.958885,-0.200107,-0.558774,-43.214619,-1.478815,11.674006,-0.074196,1.594644,-0.035769,-44.059841,0.286973,0.308100,-42.704361,1.727897,0.012694,9.023881,0.060022,-0.007926,19.888855,0.020636,-0.047483,14.125113,-0.073826,0.009305,21.118998,0.023124,0.008739,5.999394,-0.006544,0.025086,5.999174,-0.056322,-3.282967,14.739339,0.006585,-18.337465,0.005782,-0.055337,-28.070452,0.009963,0.000456,-28.022427,-0.076744,-0.025566,3.172292,14.735777,-0.019288,18.282858,0.002203,0.029690,28.002520,-0.001029,-0.074734,27.984713,-0.065295,-0.011442,0.998124,0.013864,-0.057920,-0.013052,0.992152,-0.119710,0.028246,0.021294,0.988030,0.142802,0.054853,-0.019672,0.998342,-0.043908,-0.035985,0.009461,0.966825,-0.097468,0.233837,0.032345,0.969911,0.206815,-0.126325,-0.022446,0.992636,-0.116338,-0.007855,0.032763,0.999975,0.006090,0.000810,-0.003515,0.999964,0.005975,0.000823,-0.005861,0.999953,0.004390,0.003835,-0.007586,0.999959,-0.008197,0.000027,0.003211,0.999946,-0.009563,0.000033,0.003326,0.999942,-0.007071,0.007707,0.001898,0.997193,0.014867,0.048706,0.054886,0.883143,-0.044342,0.013514,0.466796,0.435367,0.320142,0.797636,-0.267824,0.452415,-0.461428,0.738883,0.190906,0.999405,-0.007407,0.022044,-0.025453,0.869371,-0.172066,0.018839,-0.462850,-0.107541,-0.466009,0.640287,0.601078,0.304278,0.333963,0.332882,0.827684
0.226392,0.159163,0.357050,0.180703,0.243057,0.933277,0.997987,1.624560,0.634824,3.562993,1.550561,2.494316,4.598810,0.289800,0.276673,0.290071,-257.833344,90.412704,-1060.721558,-269.325562,90.737846,-1064.183960,-269.849976,48.071045,-1053.641724,-272.767456,5.099024,-1057.635132,-246.532104,89.971046,-1057.324219,-243.754929,46.784481,-1049.105225,-247.015533,5.188971,-1057.780640,-257.548706,99.387390,-1060.120850,-256.859863,119.197662,-1058.817871,-256.284363,133.249100,-1057.835205,-255.060822,154.261917,-1056.097656,-254.739136,160.244659,-1055.795044,-254.444809,166.236679,-1055.735596,-258.674835,148.136398,-1057.215576,-276.903259,147.187820,-1058.985107,-291.373627,123.202530,-1061.500488,-281.228729,128.719070,-1035.949097,-252.335251,147.682678,-1056.111816,-234.361801,145.542786,-1053.578979,-221.649231,121.028709,-1049.009644,-247.743225,122.841766,-1058.996582,-257.825928,90.411804,-1060.734009,-11.911804,-0.202835,-1.492533,-0.131577,-43.952271,-0.202815,-0.538493,-43.226727,-1.522824,11.717485,0.077024,1.462355,-0.032679,-44.048168,0.287921,0.258328,-42.579655,1.705885,0.037687,8.998334,0.117186,0.008837,19.864727,0.065774,-0.052502,14.097169,-0.020910,0.024088,21.119991,0.048935,0.013325,5.998948,0.014491,0.011225,5.999541,-0.005986,-3.289014,14.727951,0.042704,-18.339516,-0.000237,-0.058786,-28.126381,0.073322,0.065641,-28.039436,-0.074385,-0.132391,3.161669,14.727241,-0.026095,18.276894,-0.000767,0.049576,27.989834,-0.011273,-0.065180,27.999041,-0.051605,0.011638,0.995966,0.025398,-0.084253,-0.017100,0.987773,-0.147370,0.041947,0.028542,0.985981,0.151374,0.065783,-0.024397,0.998676,-0.035557,-0.033804,0.015330,0.961661,-0.120502,0.243639,0.036254,0.968907,0.222210,-0.105565,-0.026320,0.992070,-0.118750,-0.012971,0.039086,0.999986,0.004003,-0.001350,-0.003276,0.999976,0.003923,-0.001341,-0.005456,0.999950,0.002751,-0.006263,-0.007130,0.999864,-0.015443,0.000088,0.005673,0.999820,-0.018017,0.000107,0.005874,0.999613,-0.013367,0.023966,0.003131,0.996931,0.018912,0.049828,0.057334,0.882383,-0.049923,-0.000950,0.467871,0.417592,0.323922,0.807741,-0.261224,0.441945,-0.457647,0.747172,0.192278,0.999431,-0.009524,0.021313,-0.024338,0.867957,-0.180943,0.012753,-0.462324,-0.120946,-0.463951,0.634423,0.606319,0.294632,0.336673,0.322357,0.834220
0.258055,0.210025,0.220803,0.404009,0.269487,1.019152,2.820529,0.882791,0.693781,7.388923,2.135849,1.111205,9.832270,0.629416,0.095591,0.221438,-256.938324,90.117180,-1062.377930,-268.178955,90.525986,-1066.728149,-269.265442,48.172138,-1054.982544,-272.762512,5.084359,-1057.605347,-245.869324,89.627701,-1058.371826,-243.408859,46.664761,-1049.059448,-247.005463,5.199480,-1057.779053,-256.596344,99.058395,-1061.472168,-255.816528,118.816017,-1059.648071,-255.216782,132.828827,-1058.326782,-253.970352,153.801575,-1056.161621,-253.633820,159.781601,-1055.850342,-253.323517,165.772095,-1055.940552,-257.537140,147.736755,-1057.727295,-275.500244,146.924438,-1061.308228,-289.565338,123.166153,-1066.361450,-281.844940,128.546906,-1039.938721,-251.325348,147.193054,-1056.017212,-233.728119,144.897736,-1051.670654,-221.600296,120.545929,-1045.260742,-246.874069,122.721497,-1057.143555,-256.942108,90.120026,-1062.373535,-11.962885,-0.353599,-1.483449,-0.133969,-43.965458,-0.191025,-0.467620,-43.282314,-1.488983,11.716093,0.238708,1.202322,-0.034108,-44.028378,0.269326,0.241120,-42.498817,1.479514,0.058545,8.992033,0.174045,0.004794,19.857132,0.113151,-0.068374,14.088027,0.029261,0.039978,21.120955,0.067220,0.019442,5.997522,0.009573,-0.003074,5.999095,-0.044727,-3.301443,14.734134,0.053306,-18.336132,-0.003953,-0.072818,-28.071014,0.031058,0.024571,-28.050560,-0.043271,-0.063190,3.164612,14.724185,-0.020397,18.272934,-0.000270,0.074635,27.957960,0.043648,-0.163566,28.019964,-0.145039,0.125750,0.991417,0.037646,-0.122508,-0.023075,0.982413,-0.172480,0.059374,0.038918,0.985036,0.148970,0.081563,-0.029053,0.999173,-0.017503,-0.028110,0.022831,0.950488,-0.144572,0.271736,0.040978,0.966781,0.232186,-0.103271,-0.027468,0.992184,-0.116641,-0.006151,0.043854,0.999989,0.002383,-0.002853,-0.002645,0.999983,0.002332,-0.002849,-0.004402,0.999894,0.001532,-0.013299,-0.005766,0.999688,-0.023113,0.000216,0.009232,0.999588,-0.026964,0.000261,0.009560,0.998339,-0.020136,0.053291,0.004571,0.996728,0.022874,0.050115,0.059144,0.882315,-0.053734,-0.015247,0.467319,0.400873,0.321040,0.816782,-0.262823,0.425471,-0.456493,0.759371,0.184190,0.999499,-0.010718,0.019479,-0.022491,0.868253,-0.191872,-0.000440,-0.457488,-0.142470,-0.448569,0.636580,0.610868,0.295162,0.351859,0.307664,0.833199
0.293390,0.219670,0.236839,0.421874,0.259702,0.914623,2.793584,0.837934,0.047707,7.036558,2.207025,0.637006,1.069643,1.394867,0.318624,0.338893,-255.750839,89.841530,-1064.587891,-266.375397,90.392914,-1070.189575,-268.421448,48.271427,-1057.653564,-272.770874,5.133744,-1057.526245,-245.284653,89.313461,-1059.571411,-242.922928,46.588650,-1049.378540,-246.982773,5.218946,-1057.773682,-255.374954,98.724014,-1063.278687,-254.564423,118.407028,-1060.813599,-253.978851,132.380920,-1059.122925,-252.832169,153.312912,-1056.526978,-252.495178,159.291794,-1056.236938,-252.158600,165.274704,-1056.538330,-256.205444,147.329773,-1058.648804,-273.514526,146.754410,-1064.637939,-286.979614,123.480309,-1072.645386,-282.484009,129.040756,-1045.507446,-250.304916,146.661163,-1056.151611,-233.531662,144.194473,-1049.372803,-222.109650,120.537270,-1039.794800,-245.777466,123.984467,-1054.415649,-255.749283,89.842880,-1064.586426,-11.937789,-0.523769,-1.311189,-0.119405,-43.994350,-0.142596,-0.291353,-43.334991,-1.297987,11.579335,0.473898,0.826218,-0.037210,-43.986496,0.225337,0.118409,-42.394009,1.077928,0.116241,8.981956,0.242436,0.024989,19.852345,0.164275,-0.059331,14.087523,0.074630,0.058974,21.123123,0.085798,0.029609,5.995302,0.003297,-0.016566,5.999361,-0.079482,-3.284618,14.760119,0.037387,-18.322575,-0.001230,-0.105023,-28.052366,0.070877,0.029973,-28.061119,0.002912,-0.103295,3.156275,14.706697,-0.019375,18.255997,-0.006741,0.123094,27.958838,-0.070812,0.064461,28.023129,0.033275,0.063868,0.980502,0.053377,-0.186535,-0.030405,0.974876,-0.195881,0.091787,0.053011,0.986309,0.126641,0.099683,-0.034718,-0.999082,-0.019400,0.013741,-0.035162,0.926951,-0.169990,0.330334,0.051989,0.965742,0.235238,-0.105136,-0.030848,0.992872,-0.108057,-0.002748,0.050194,-0.999995,0.000581,0.002928,0.001380,-0.999993,0.000573,0.002929,0.002300,-0.999902,0.000501,0.013668,0.002976,0.999343,-0.032860,0.000503,0.015250,0.999139,-0.038333,0.000608,0.015790,0.994895,-0.028909,0.096294,0.006649,0.996852,0.021717,0.048032,0.059220,0.884251,-0.057837,-0.034407,0.462132,0.377347,0.313265,0.832646,-0.257220,0.407071,-0.458618,0.771746,0.168399,0.999664,-0.006690,0.014598,-0.020327,0.875038,-0.206686,-0.024727,-0.436985,-0.153045,-0.403688,0.653491,0.621697,0.290515,0.398207,0.314526,0.811206
0.614673,0.317132,0.204251,0.429134,0.902451,0.993572,1.159704,0.716632,0.063912,11.057666,1.233829,0.916370,1.196589,1.222453,0.268444,0.384159,-254.316467,89.650887,-1066.666748,-264.111023,90.383553,-1073.207764,-267.275848,48.363895,-1060.486206,-272.594330,5.450788,-1057.559692,-244.554169,89.044006,-1060.647095,-242.430573,46.560001,-1049.569580,-246.974060,5.256192,-1057.760620,-253.994049,98.475395,-1065.098389,-253.300201,118.095810,-1062.202148,-252.820129,132.048279,-1060.304443,-251.977356,152.972580,-1057.525391,-251.644547,158.952957,-1057.295776,-251.218079,164.918777,-1057.792847,-254.997925,147.016907,-1060.114868,-271.216736,146.600525,-1068.601929,-284.284027,124.085457,-1078.949219,-282.905212,130.475800,-1051.655640,-249.526260,146.301117,-1056.800903,-234.012650,143.816315,-1047.501831,-223.249451,121.551872,-1034.461914,-245.143143,126.999512,-1051.183350,-254.307419,89.651222,-1066.675049,-11.734243,-0.556164,-1.083272,-0.076301,-44.016495,-0.107193,-0.104402,-43.322716,-1.066963,11.448419,0.605795,0.639805,-0.041022,-43.955563,0.182617,0.035030,-42.348907,0.675850,0.142182,8.963882,0.237972,0.036633,19.844257,0.158329,-0.041356,14.088751,0.070049,0.057070,21.124565,0.083260,0.037621,5.993924,-0.004556,-0.015211,6.000809,-0.092443,-3.252051,14.773314,0.014052,-18.306416,-0.000814,-0.108149,-28.010078,0.110090,0.035330,-28.062054,0.073405,-0.130497,3.183517,14.701414,-0.023482,18.253334,-0.009482,0.157975,27.953300,-0.073130,0.146909,28.080492,0.093038,0.109446,0.966528,0.065803,-0.245483,-0.034669,0.966525,-0.211334,0.132855,0.058784,0.990447,0.097324,0.089987,-0.037595,-0.733791,-0.046538,0.002649,-0.035299,0.906643,-0.190786,0.371048,0.062504,0.965659,0.238865,-0.095241,-0.037027,0.993397,-0.099957,0.003234,0.056212,0.999984,-0.003305,-0.004533,0.000459,0.999984,-0.003240,-0.004532,0.000756,0.999773,-0.002306,-0.021149,0.001085,0.998941,-0.041518,0.000823,0.019801,0.998615,-0.048431,0.000996,0.020500,0.987821,-0.036861,0.150906,0.006863,0.997212,0.017429,0.044083,0.057629,0.891889,-0.066176,-0.041499,0.445453,0.357904,0.298629,0.849486,-0.247167,0.385653,-0.472902,0.780418,0.136241,0.999799,0.002246,0.008519,-0.018000,0.881645,-0.242405,-0.041008,-0.402780,-0.158422,-0.330909,0.675483,0.639573,0.299352,0.461029,0.320262,0.771497
0.273852,0.338794,0.657282,0.399955,0.610822,1.728713,1.642183,0.793094,0.078870,11.670905,1.115244,1.004450,1.199633,1.179095,0.260569,0.391297,-253.551147,89.524658,-1068.502197,-263.087433,90.467293,-1075.822021,-266.688812,48.840935,-1061.940186,-272.180603,5.953482,-1059.352783,-244.354782,88.769432,-1061.653809,-242.194260,46.611012,-1049.435303,-246.981476,5.327160,-1057.732666,-253.223511,98.317337,-1066.842285,-252.649277,117.908348,-1063.790527,-252.270432,131.848877,-1061.846924,-251.737747,152.791183,-1059.116577,-251.400101,158.773773,-1058.962158,-250.863647,164.718811,-1059.598755,-254.356323,146.820328,-1062.056274,-269.145721,146.584305,-1072.795776,-282.044922,124.867805,-1084.864502,-283.227844,132.513992,-1057.879639,-249.438614,146.100128,-1057.965698,-235.381012,143.992554,-1046.514771,-225.128189,123.961037,-1029.888672,-245.016098,131.854980,-1048.180054,-253.564072,89.526299,-1068.488281,-12.036239,-0.493827,-0.572403,-0.184743,-44.027180,-0.115571,-0.732167,-43.304100,-0.910985,11.470725,0.591511,0.358851,-0.005765,-43.945938,0.152693,0.143302,-42.378933,0.368717,0.207254,8.950678,0.164447,0.057082,19.835464,0.114151,-0.012288,14.080642,0.043836,0.049140,21.126022,0.065731,0.044101,5.993918,-0.013634,-0.008501,6.002205,-0.092986,-3.226815,14.769500,-0.014700,-18.272058,-0.022192,-0.112348,-27.989851,0.185040,0.083280,-28.066380,0.173526,-0.235441,3.208772,14.692878,-0.000259,18.245975,-0.018231,0.200059,27.969500,-0.102798,0.242348,28.142231,0.151405,0.125055,0.950935,0.071047,-0.298778,-0.037156,0.950728,-0.230051,0.195781,0.069658,0.992436,0.115556,0.013845,-0.038552,-0.995352,-0.060501,0.034513,-0.066229,0.888777,-0.205688,0.402215,0.077322,0.964022,0.249110,-0.080937,-0.045317,0.993664,-0.094896,0.010337,0.059326,0.999966,-0.004628,-0.006519,0.002187,0.999962,-0.004532,-0.006512,0.003626,0.999521,-0.002984,-0.030389,0.004914,0.998612,-0.047021,0.001116,0.023711,0.998192,-0.054848,0.001350,0.024547,0.977311,-0.042143,0.207417,0.006286,0.997740,0.010708,0.040318,0.052665,0.899696,-0.071863,-0.036058,0.429042,0.343794,0.280612,0.864279,-0.236803,0.370910,-0.495969,0.779356,0.094924,0.999922,0.003177,0.009267,-0.007718,0.886412,-0.285864,-0.043087,-0.361478,-0.145558,-0.238974,0.694332,0.662953,0.307991,0.532841,0.330276,0.715576
0.371644,0.437671,0.774083,0.325070,0.678443,3.427807,1.105678,0.826239,0.093827,12.284144,0.996658,1.092531,1.202676,1.135737,0.252695,0.398435,-252.897766,89.498329,-1070.198120,-261.742096,90.528488,-1078.431519,-265.908813,49.584217,-1062.908813,-269.504852,6.393703,-1063.561279,-244.376785,88.682610,-1062.454224,-242.667633,46.730110,-1049.510254,-247.011444,5.375082,-1057.709595,-252.608398,98.280205,-1068.523560,-252.172455,117.880615,-1065.575928,-251.928452,131.835968,-1063.808350,-251.785797,152.845490,-1061.596069,-251.458420,158.832031,-1061.595337,-250.815735,164.751160,-1062.368774,-253.950577,146.758224,-1064.686035,-267.005524,146.429398,-1077.478027,-279.606689,125.629456,-1091.269165,-283.345978,135.055695,-1065.086182,-249.643494,146.187592,-1059.908081,-237.322418,144.752380,-1046.513306,-227.646378,128.096283,-1026.130493,-245.204514,138.873367,-1045.405640,-252.901459,89.501442,-1070.177856,-12.105312,-0.473977,-0.241820,-0.200251,-43.985909,-0.226549,-1.201231,-43.316505,-0.726222,11.523494,0.602540,0.072367,0.039912,-43.936810,0.123032,0.379032,-42.380936,0.250612,0.246923,8.940059,0.125956,0.077545,19.824974,0.081807,0.019741,14.068682,0.032154,0.032303,21.125834,0.042385,0.043389,5.995250,-0.020844,0.003488,6.003339,-0.077891,-3.206621,14.739244,-0.017908,-18.273592,-0.029339,-0.087372,-27.955435,0.141493,0.042362,-28.070517,0.179982,-0.169370,3.249311,14.691027,-0.010046,18.247662,-0.041924,0.213644,28.028950,-0.133320,0.318496,28.201790,0.199245,0.103445,0.930828,0.070427,-0.356545,-0.038340,0.945127,-0.243382,0.194566,0.098197,0.983727,0.172073,-0.025544,-0.044826,0.956796,-0.002036,-0.057818,0.026526,0.873349,-0.209372,0.430663,0.089182,0.964290,0.252186,-0.065973,-0.046843,0.994003,-0.089569,0.024728,0.057647,0.999937,-0.006089,-0.007926,0.005037,0.999916,-0.005946,-0.007907,0.008362,0.999250,-0.003464,-0.036903,0.011172,0.998419,-0.050008,0.001283,0.025621,0.997944,-0.058332,0.001550,0.026524,0.963412,-0.045134,0.264152,0.004419,0.998263,0.001987,0.036024,0.046568,0.912008,-0.076580,-0.028471,0.401951,0.335602,0.251429,0.877330,-0.233336,0.348213,-0.530954,0.771091,0.047430,0.999943,-0.001299,0.010433,0.001892,0.897092,-0.315966,-0.041885,-0.305995,-0.132114,-0.114909,0.720279,0.671204,0.324928,0.617950,0.343027,0.628385
0.318921,0.338675,0.327892,0.333718,1.323937,1.850437,2.031541,0.891857,0.303088,13.496273,1.284573,2.370950,1.117827,0.654004,0.350433,0.409123,-252.050247,89.675613,-1071.354126,-259.714020,90.678238,-1080.099731,-266.289886,50.008255,-1064.631348,-266.597137,7.022586,-1070.341553,-244.344284,88.918999,-1062.924683,-243.543167,46.985317,-1049.833008,-247.036575,5.412091,-1057.692017,-251.931381,98.470276,-1069.893677,-251.735565,118.115570,-1067.390869,-251.670670,132.090942,-1066.010986,-251.835159,153.163193,-1064.537598,-251.516235,159.148468,-1064.720825,-250.788773,165.038422,-1065.626709,-253.601364,146.931732,-1067.653442,-265.045227,146.375519,-1081.911377,-277.251099,126.364372,-1097.162964,-282.880219,137.336197,-1071.949463,-249.883560,146.577423,-1062.298828,-239.117310,146.044876,-1047.550903,-230.218307,133.194275,-1024.203857,-245.735703,146.609375,-1043.619995,-252.040894,89.678185,-1071.356079,-11.658522,-0.331105,-0.145400,-0.128635,-44.007851,-0.097549,-1.891713,-43.325172,-0.193022,11.431664,0.527611,-0.124938,0.069199,-43.937065,0.079640,0.527977,-42.451355,0.138596,0.162306,8.914100,0.105918,0.032210,19.805199,0.054437,-0.003421,14.043629,0.023203,0.005962,21.124498,0.021525,0.036259,5.996468,-0.025299,0.010833,6.003059,-0.065950,-3.228018,14.706454,-0.048428,-18.289337,-0.030898,-0.087529,-27.963932,0.271633,0.084595,-28.063488,0.250723,-0.247193,3.300443,14.694142,0.020285,18.264107,-0.052533,0.241407,28.096464,-0.142974,0.382230,28.244061,0.223067,0.058037,0.910199,0.063065,-0.407868,-0.033563,0.946513,-0.243143,0.191327,0.091517,0.965398,0.245834,-0.078013,-0.035929,0.997301,-0.065323,-0.027381,0.016025,0.868959,-0.200262,0.443152,0.091738,0.967265,0.244673,-0.050266,-0.044682,0.994068,-0.081065,0.050669,0.051603,0.999917,-0.006776,-0.008426,0.006947,0.999876,-0.006606,-0.008396,0.011539,0.999107,-0.003542,-0.039191,0.015346,0.998345,-0.051255,0.001338,0.026051,0.997845,-0.059787,0.001616,0.026968,0.949620,-0.046371,0.309854,0.002232,0.998662,-0.003734,0.033655,0.039055,0.920968,-0.088924,-0.024916,0.378506,0.326458,0.229737,0.889699,-0.221486,0.338043,-0.553865,0.760680,0.017132,0.999766,-0.010728,0.013673,0.012651,0.912337,-0.318614,-0.044695,-0.253070,-0.127017,0.014147,0.746156,0.652918,0.340728,0.696050,0.344746,0.529158
0.281033,0.847300,2.334982,0.083420,2.907964,11.088717,2.932644,0.523481,0.277587,6.031230,2.106077,1.404639,0.821688,0.430890,0.337401,0.221099,-251.310776,89.879089,-1072.291748,-258.299500,90.618477,-1081.792236,-266.775787,49.621807,-1068.416382,-260.691437,8.229859,-1078.718140,-244.312912,89.338882,-1063.238892,-244.461136,47.275002,-1050.498047,-247.050766,5.402777,-1057.693970,-251.392746,98.715469,-1071.161377,-251.445175,118.437340,-1069.434448,-251.503632,132.452759,-1068.693481,-251.774612,153.571274,-1068.405884,-251.435181,159.544998,-1068.844238,-250.629349,165.403183,-1069.877441,-253.197159,147.168594,-1071.351440,-262.982544,146.086166,-1086.779297,-274.351715,126.543381,-1103.227783,-281.825958,139.172714,-1079.306396,-250.127838,147.120575,-1065.522217,-240.910294,147.848434,-1049.745728,-232.816010,139.509888,-1024.065918,-246.048798,155.702698,-1043.030029,-251.316727,89.878677,-1072.290771,-11.825203,-0.261931,0.073529,-0.254980,-43.946404,-0.180559,-0.628445,-43.087814,-0.059097,11.444594,0.411851,-0.347868,0.102989,-43.951435,0.054067,0.644570,-42.560673,0.055337,0.110767,8.907540,0.134179,0.012310,19.797773,0.084912,-0.010486,14.035445,0.047276,-0.029115,21.122559,-0.006258,0.023075,5.999317,-0.028189,0.021540,6.002701,-0.044655,-3.248958,14.694266,-0.065797,-18.300682,-0.028587,-0.087949,-27.958563,0.221462,0.047563,-28.062437,0.217378,-0.180647,3.337306,14.696028,0.059881,18.284517,-0.057951,0.254996,28.182602,-0.149848,0.419613,28.227427,0.249010,-0.009301,0.889482,0.049101,-0.453665,-0.022637,0.957601,-0.220277,0.169843,0.074348,0.943384,0.316928,-0.090130,-0.036426,-0.988935,0.119437,0.084508,0.022041,0.871232,-0.179944,0.448631,0.085346,0.971785,0.228941,-0.036634,-0.043139,0.993007,-0.071124,0.082762,0.044695,0.999882,-0.008906,-0.009300,0.008395,0.999822,-0.008682,-0.009252,0.013934,0.998882,-0.004619,-0.043195,0.018615,0.998510,-0.049118,0.001167,0.023712,0.998054,-0.057295,0.001410,0.024548,0.935938,-0.044307,0.349307,-0.000546,0.998893,-0.008388,0.033391,0.032043,0.929560,-0.100678,-0.025097,0.353728,0.322318,0.207379,0.899380,-0.210223,0.316263,-0.581923,0.749130,-0.007794,0.999340,-0.017428,0.019548,0.024994,0.927728,-0.312208,-0.042543,-0.199886,-0.046126,0.084615,0.305495,0.246614,0.347518,0.770047,0.331797,0.419063
0.466328,10.884453,2.256846,4.462238,2.522413,2.256843,0.530191,0.278918,0.276025,5.152146,2.018329,1.182828,0.773775,0.396208,0.307611,0.199702,-250.679840,89.942070,-1073.175537,-256.570007,90.381233,-1083.068604,-266.797974,48.772053,-1073.530151,-255.181091,9.721897,-1087.469238,-244.411560,89.723045,-1063.619385,-245.000031,47.510265,-1051.333862,-247.051025,5.367948,-1057.707886,-250.928329,98.820114,-1072.442993,-251.176727,118.596962,-1071.625000,-251.332275,132.622208,-1071.585693,-251.702530,153.719910,-1072.529053,-251.339066,159.669342,-1073.218628,-250.437485,165.491287,-1074.362793,-252.822617,147.142426,-1075.211182,-261.227661,145.375351,-1091.378052,-271.847748,126.074242,-1108.610840,-280.795135,140.084244,-1085.984375,-250.300308,147.455490,-1069.096313,-242.298813,149.620117,-1052.782471,-234.739273,145.574844,-1025.869751,-246.092575,164.010025,-1043.881592,-250.670456,89.939507,-1073.182861,-11.519378,-0.120084,-0.140933,-0.086494,-43.904282,-0.110441,-0.393912,-43.064419,-0.126784,11.418000,0.308950,-0.380358,0.112770,-43.968102,0.038730,0.668912,-42.666370,0.027251,0.069667,8.910044,0.173571,0.002114,19.795479,0.104675,-0.008058,14.026359,0.064780,-0.062059,21.122597,-0.010535,0.007252,6.000308,-0.024704,0.033092,6.001237,-0.035777,-3.261560,14.682435,-0.086361,-18.306807,-0.030777,-0.087172,-27.968327,0.236013,0.045210,-28.073257,0.246146,-0.217627,3.358972,14.697624,0.090946,18.298397,-0.067361,0.246287,28.245239,-0.169175,0.406760,28.162357,0.283708,-0.052754,0.871200,0.032176,-0.489714,-0.009114,0.975618,-0.187756,0.106716,0.035738,0.927520,0.367446,-0.055348,-0.038554,-0.981918,0.155914,0.093410,0.052261,0.874994,-0.155597,0.451988,0.076511,0.975981,0.212030,-0.021665,-0.044849,0.991639,-0.061659,0.106386,0.038835,0.999855,-0.010071,-0.009715,0.009654,0.999777,-0.009812,-0.009652,0.016021,0.998741,-0.005092,-0.045073,0.021413,0.998663,-0.048277,0.000889,0.018415,0.998230,-0.056314,0.001075,0.019064,0.925643,-0.042559,0.375931,-0.004748,0.999102,-0.008793,0.032798,0.025292,0.934808,-0.124884,-0.025389,0.331416,0.322102,0.191656,0.909175,-0.181305,0.290605,-0.620313,0.728045,-0.023845,0.998680,-0.021915,0.024923,0.039071,0.935620,-0.313839,-0.034847,-0.157624,-0.110924,0.277749,0.746385,0.594037,0.343964,0.829806,0.303325,0.317112
